video_id,label,modality,background_music,static_image,voice_over
D1tl1eS7ubI_000000,"female speech, woman speaking",AV,False,False,True
D1tzSCqOGV4_000080,playing double bass,AV,False,False,False
D2ISzNuhtxE_000009,cat caterwauling,AV,False,False,False
D2IvCQMkGWk_000055,tractor digging,AV,False,False,False
D2KrgDuU3K8_000100,"bird chirping, tweeting",A,False,False,False
D30UC-C-lIs_000029,blowtorch igniting,AV,False,False,False
D3FV0JAngZ4_000210,playing acoustic guitar,AV,False,False,True
D3TlQdOZZB8_000030,singing choir,A,False,True,False
D4Jb8jIl-2A_000378,lip smacking,AV,False,False,False
D668Jl6zuAk_000190,"child speech, kid speaking",AV,False,False,False
D6VGsQPmhLU_000030,typing on computer keyboard,AV,False,False,True
D6shA0yJ8W4_000061,"fly, housefly buzzing",A,False,True,False
D6shA0yJ8W4_000072,"fly, housefly buzzing",A,False,True,False
D6zJCzkFVRQ_000030,playing cello,A,False,True,False
D7BhU7lUtiE_000140,playing zither,AV,False,False,False
D7TB8b2t3QE_000530,people clapping,AV,False,False,False
D7cJVCMB7u8_000030,people clapping,AV,False,False,True
D7iyQCgox0g_000017,chipmunk chirping,A,False,False,False
D7sYo1XWj5Y_000036,playing volleyball,AV,True,False,False
D7z57SPBpaU_000044,volcano explosion,V,False,False,True
D8BQyUNbIps_000116,running electric fan,AV,False,False,False
D8G6YuWL230_000030,firing cannon,AV,True,False,False
D8LW5sTsIlc_000030,printer printing,AV,False,False,False
D8R-u0sG5eg_000009,people finger snapping,AV,False,False,False
D8l4-MXkCZQ_000019,people farting,AV,False,False,False
D8vA5rdtYd8_000030,playing accordion,AV,False,False,False
D9ag3OB7E4k_000000,snake hissing,A,False,False,True
D9qpDjafWRM_000030,playing flute,A,True,True,False
D9yNCDer4YM_000094,electric grinder grinding,AV,False,False,True
DA-XLk-aikM_000776,bouncing on trampoline,AV,False,False,False
DAPGvg8qOAU_000000,playing mandolin,AV,False,True,False
DAbcAA6XbfE_000117,playing lacrosse,V,True,False,False
DAbcAA6XbfE_000168,playing lacrosse,V,True,False,False
DAubFydKLOE_000008,police radio chatter,A,False,True,True
DBW6rwVoIcQ_000056,"heart sounds, heartbeat",A,False,True,False
DBh-oPTYJ7M_000039,chopping food,V,True,False,True
DC2q5iyvKFM_000060,playing cornet,AV,False,False,False
DC4_1CHRcx8_000196,dinosaurs bellowing,AV,True,False,False
DCZeMextoMU_000034,parrot talking,AV,False,False,True
DCftdpZ9lIs_000162,dinosaurs bellowing,AV,False,False,False
DDL2vJqSA1o_000032,civil defense siren,A,True,True,False
DDZlMjb-0i4_000150,helicopter,AV,True,False,False
DDhKU_VH0Js_000228,"bird chirping, tweeting",AV,False,False,False
DDhKU_VH0Js_000228,canary calling,AV,False,False,False
DDlAcAppYtE_000026,parrot talking,AV,False,False,False
DEGSyVygE98_000110,car engine starting,A,False,False,False
DEMF3mvYPUM_000350,people crowd,AV,False,False,False
DF0AL3gaNLQ_000030,raining,AV,True,False,False
DFJ_Z70bfmo_000026,foghorn,A,True,False,False
DFTZgruYPL4_000115,"alligators, crocodiles hissing",A,False,False,True
DFf71XYDX3g_000016,chipmunk chirping,V,False,False,False
DG3jA6Fswak_000029,sailing,AV,False,False,False
DGBtx9IyqcU_000410,playing clarinet,A,True,False,False
DGS6j6k14ak_000105,popping popcorn,AV,False,False,True
DHDn79ee98Q_000030,playing theremin,A,True,True,False
DHHhgQTYUw8_000183,bouncing on trampoline,AV,False,False,True
DHK1lEGyOV4_000030,bird squawking,AV,True,False,False
DHK1lEGyOV4_000030,duck quacking,AV,True,False,False
DHSr8GMQSqw_000028,playing tennis,AV,False,False,True
DHXgiZqSoTg_000270,playing gong,A,False,True,False
DHoVXJe-MXY_000729,playing glockenspiel,AV,False,False,False
DIAS8gDM8Hg_000003,dog baying,AV,False,False,False
DIBpl7npZ8c_000021,blowtorch igniting,AV,False,False,False
DIkH3opVS8o_000030,raining,A,False,True,False
DIooS7FSHYk_000030,playing bass drum,AV,False,False,False
DIp98lL45Q4_000147,sea waves,AV,False,False,False
DIxTruxPbdk_000000,machine gun shooting,A,False,False,False
DJXQV_oKyjE_000030,ambulance siren,A,False,False,False
DJbFAoB4-_o_000170,people hiccup,AV,False,False,True
DJew-iu_Wjs_000012,cat growling,A,False,False,False
DJoFVhjQeDE_000030,people running,V,True,False,False
DK1tZljrwAc_000027,ocean burbling,AV,False,False,False
DKH0HIZP284_000070,playing cymbal,A,False,False,False
DKSrNxPQrbY_000090,fireworks banging,AV,False,False,False
DKX5QPMSjPQ_000021,underwater bubbling,AV,False,False,False
DKeUDT-1d7U_000150,people farting,A,False,False,False
DKrhM5ESJzM_000045,arc welding,AV,False,False,False
DLbcnJVnyaI_000134,"bird chirping, tweeting",AV,False,False,False
DLbcnJVnyaI_000134,canary calling,AV,False,False,False
DLncH1MUazE_000005,dinosaurs bellowing,AV,False,False,False
DMNFJ_mNz3M_000015,playing volleyball,AV,False,False,True
DMbLpqQlYjc_000030,using sewing machines,AV,False,False,True
DNBpRJMEm4s_000030,"male speech, man speaking",A,True,False,True
DNBpRJMEm4s_000030,playing electric guitar,AV,True,False,True
DNDz_sjBBY0_000230,lawn mowing,AV,False,False,False
DNkzxmcMEKU_000226,swimming,AV,False,False,False
DOodvwXcpwQ_000000,dog barking,AV,False,False,False
DOodvwXcpwQ_000000,dog bow-wow,AV,False,False,False
DOwkjBCah5A_000590,using sewing machines,AV,False,False,False
DPcGzqHoo7Y_000030,turkey gobbling,A,True,False,False
DPdAsDw3chc_000030,fire truck siren,A,False,False,False
DPpmV4JqYsM_000030,goat bleating,AV,False,False,False
DQ1-Jj3kEP0_000061,hammering nails,AV,False,False,False
DQ1bXxKPF9U_000315,sailing,AV,False,False,False
DQC78JSBJoo_000000,slot machine,AV,True,False,False
DQFC76IHiKs_000030,"bee, wasp, etc. buzzing",AV,False,False,True
DQIwRVrlYqI_000159,baltimore oriole calling,AV,False,False,False
DQIwRVrlYqI_000159,"bird chirping, tweeting",AV,False,False,False
DQLtNSPC7P0_000480,playing saxophone,AV,False,False,False
DQRapqt_69c_000128,"male speech, man speaking",A,True,False,True
DQRapqt_69c_000128,playing drum kit,A,True,False,True
DQRapqt_69c_000128,playing electric guitar,A,True,False,True
DQRapqt_69c_000128,sharpen knife,AV,True,False,True
DRC7KTs-BLc_000008,using sewing machines,AV,False,False,False
DRSs6q_sTr4_000000,bird squawking,AV,False,False,False
DSEY4EVn1U0_000079,bird squawking,A,False,False,False
DSEY4EVn1U0_000079,penguins braying,A,False,False,False
DSGMDArb1QI_000030,"motorboat, speedboat acceleration",AV,False,False,False
DSHtSIWAHhM_000062,hail,AV,False,False,False
DSLO9BKHSEk_000040,helicopter,AV,True,False,False
DShnW2mZR-0_000002,opening or closing car electric windows,AV,False,False,True
DSnhM5tKZSQ_000000,"donkey, ass braying",AV,False,False,False
DTNQt1qO8xA_000030,cricket chirping,A,False,False,True
DTZ4khupsCM_000056,beat boxing,AV,False,False,False
DTkKGYCRMlc_000080,orchestra,AV,False,False,False
DTkc7PSmJ90_000030,playing hammond organ,AV,False,False,False
DU3zRwIMISQ_000030,black capped chickadee calling,A,False,False,False
DU8A5r6nJiY_000587,golf driving,AV,False,False,False
DUNOn71oGCw_000040,tapping guitar,AV,False,False,False
DUSKxRMntZY_000268,slot machine,AV,True,False,True
DUlxiX4ri1Q_000045,alarm clock ringing,AV,False,False,False
DUsivUkD3ik_000004,"male speech, man speaking",AV,False,True,True
DUsivUkD3ik_000004,ocean burbling,AV,False,True,True
DUsivUkD3ik_000004,"rowboat, canoe, kayak rowing",AV,False,True,True
DUsivUkD3ik_000004,sea waves,AV,False,True,True
DUsivUkD3ik_000004,splashing water,AV,False,True,True
DV1C1XbdG7A_000220,playing accordion,A,True,True,False
DV1C1XbdG7A_000220,playing double bass,A,True,True,False
DV1C1XbdG7A_000220,playing harmonica,A,True,True,False
DVDQyIt56nQ_000200,child singing,AV,False,False,False
DVF3rKX-opo_000030,playing zither,A,True,True,False
DVU3ovcB058_000037,wind chime,AV,False,False,False
DWBCU0G6HGU_000010,mouse pattering,AV,True,True,True
DWk_7rw81D0_000015,cutting hair with electric trimmers,AV,False,False,False
DXWEVucEPvU_000006,alarm clock ringing,A,False,False,False
DYQ9vEEw9_s_000077,bowling impact,AV,False,False,False
DYTLct-5tVs_000000,people coughing,AV,False,False,False
DYVwPj_voRw_000030,"bird chirping, tweeting",AV,False,False,False
DYVwPj_voRw_000030,bird squawking,AV,False,False,False
DYVwPj_voRw_000030,goose honking,AV,False,False,False
DYVwPj_voRw_000030,wind noise,A,False,False,False
DZ2idjIBgKk_000030,lions roaring,V,True,True,True
D_GfvnDbRJk_000060,ocean burbling,AV,False,False,False
D_MavKxL6oc_000030,raining,AV,False,False,True
Da7ldVhldIk_000028,rope skipping,AV,True,False,True
DaQTSw0g6t4_000020,people hiccup,AV,False,False,False
DaRjeE5PW80_000039,sea waves,AV,False,False,False
DaSr6mc6TM8_000140,printer printing,AV,False,False,False
Daa2SyGiFBA_000361,"male speech, man speaking",A,False,False,True
Daa2SyGiFBA_000361,playing hockey,AV,False,False,True
DaaY_n80b2Y_000005,dog growling,A,False,False,False
Daqv2F6SEmQ_000030,fire truck siren,A,False,False,False
Db0c4aAwUbY_000030,playing steelpan,AV,False,False,False
Db3VBTvUp_k_000030,using sewing machines,AV,False,False,True
Db6Hjt0x28k_000056,playing timbales,AV,True,False,False
Db8Frl5inQM_001062,"heart sounds, heartbeat",A,False,False,False
Dbo9tI1f2mo_000083,beat boxing,AV,False,False,False
DcMUa81JfBE_000010,dog baying,AV,False,False,True
DcMUa81JfBE_000032,dog baying,AV,False,False,False
DcNVcRK4F4g_000030,horse neighing,A,True,False,False
DcU6AzN7imA_000210,reversing beeps,A,False,False,False
DcbzE8AnLcE_000030,fire truck siren,A,False,False,False
DcdwmEsIqRQ_000097,cell phone buzzing,A,False,False,True
DcpPZ9pltNs_000137,cupboard opening or closing,V,False,True,False
DcpPZ9pltNs_000137,door slamming,V,False,True,False
DdFjX2ikXbw_000010,roller coaster running,AV,False,False,False
DdxiyqivyTc_000029,wind chime,AV,False,False,False
De311q4Wp6Q_000030,car engine knocking,A,False,False,False
DexDu4FDEWM_000031,driving snowmobile,V,True,False,False
DfCTXmNRj24_000030,people clapping,A,False,False,False
DfEOfuu863Q_000016,running electric fan,AV,False,False,False
DfKk-fK_gvQ_000153,people battle cry,A,True,True,False
DfrOLl-Or0Q_000011,telephone bell ringing,A,False,True,False
Dfs090CuKNM_000030,people crowd,AV,False,False,False
DhfdRzT2AP4_000132,metronome,A,False,False,False
DhiZ6pZ8LEc_000170,using sewing machines,AV,False,False,True
DhygJyCvYeA_000263,playing oboe,AV,False,False,False
DiBKqoKUjOk_000080,bird squawking,AV,False,False,False
DiBKqoKUjOk_000080,goose honking,AV,False,False,False
DitJemO43co_000014,"ice cream truck, ice cream van",AV,True,False,False
Dj3kmG8E1Ng_000030,people whispering,A,False,False,True
Dj9gyAoqmQ0_000030,machine gun shooting,AV,False,False,False
DjPrMmqCqlg_000075,eletric blender running,AV,False,True,False
DjXyE3_g0b4_000156,playing cornet,AV,True,False,False
DjqOjkoVu3M_000153,alarm clock ringing,A,False,False,True
DkAeTKwWXs8_000065,scuba diving,AV,False,False,False
DkJ6OScQshI_000000,chicken crowing,AV,False,False,False
DkWAn4rtLa4_000160,"vehicle horn, car horn, honking",A,False,False,False
Dkfcal9MGPs_000400,bird squawking,A,False,False,False
DkhdvvtvwTE_000020,owl hooting,A,False,True,False
DlQK2qeiVRs_000039,playing darts,AV,False,False,True
DlaEUR5O_iY_000010,car engine knocking,AV,False,False,False
Dm8tMkoPiX0_000090,playing djembe,AV,False,False,False
Dm8tMkoPiX0_000135,playing djembe,AV,False,False,False
DmJL3kSguyw_000023,bird squawking,A,False,False,False
DmJL3kSguyw_000023,eagle screaming,A,False,False,False
DmTSz-8AGRg_000003,pheasant crowing,AV,False,False,False
DntBIoOgx70_000030,people farting,A,False,False,False
DoMSaqmAhHw_000089,playing hockey,AV,False,False,True
DoOWPaSuumI_000458,footsteps on snow,A,False,False,False
DoPxrS9KYB0_000490,singing bowl,AV,False,True,False
DoT_HlcSeck_000030,playing electronic organ,AV,False,False,False
DodAbJiArzw_000014,playing lacrosse,V,False,False,True
DpLi9YH5idY_000030,dog barking,AV,False,False,True
DpLi9YH5idY_000030,dog bow-wow,AV,False,False,True
DpdjtEEqTIQ_000003,playing bongo,AV,True,False,False
DpiGR6_i4Js_000030,"female speech, woman speaking",AV,False,False,True
DpxPk752Vco_000230,singing bowl,A,False,False,False
DpxmQlaOtDg_000194,playing shofar,AV,False,False,False
DqEpvRDVDEI_000076,metronome,AV,True,False,False
DqOGYyFVnKk_000200,skateboarding,AV,False,False,False
DqQT03hOLA4_000240,waterfall burbling,AV,False,False,False
Dqv8aWzOgmo_000049,whale calling,A,False,False,False
Dr3vf42udLY_000080,car engine knocking,A,False,False,False
DrN1hZuDLqA_000153,lathe spinning,AV,False,False,False
Dr_iScgnMPY_000026,slot machine,AV,True,False,False
DrlmLvPFdg8_000030,people running,AV,True,False,True
DroAzooK4yw_000030,playing acoustic guitar,AV,False,False,False
Drxkm1HyVxI_000021,sliding door,AV,False,False,True
Dt88SzvHRP4_000080,playing cello,A,True,False,False
Dtj3xlb92Vk_000070,playing timbales,AV,True,False,False
DtuniV526eA_000148,blowtorch igniting,AV,False,False,False
Du3Vtoy8jlM_000030,playing timpani,A,True,True,False
Du3Vtoy8jlM_000030,playing tympani,A,True,True,False
DuewD1imTvQ_000019,sheep bleating,A,False,True,False
DukgqTCrGhs_000030,sailing,AV,False,False,False
Dv7T_V-7ERg_000038,playing badminton,AV,False,False,False
DvAImxOHY0g_000006,"heart sounds, heartbeat",A,False,False,False
DvhVUf2EPzs_000030,singing choir,AV,False,False,False
Dvq1kY70ip4_000025,snake hissing,AV,False,False,False
DvshDWIzQrI_000046,planing timber,AV,False,False,False
DvuXNSkGMes_000007,goat bleating,AV,False,False,False
Dw2YNHvPbng_000030,cat purring,A,False,False,False
DwbUT8dyp2Y_000085,rope skipping,AV,False,False,False
DwubYPG6MwI_000079,striking pool,AV,True,False,False
Dx13FJh7_tU_000022,owl hooting,AV,False,False,False
DxqGhpqu2z4_000116,tapping guitar,AV,False,False,False
DyC9UIPr8tY_000034,snake hissing,AV,False,False,False
DybbU7hwzcY_000001,"bird chirping, tweeting",A,False,True,False
DybbU7hwzcY_000001,warbler chirping,A,False,True,False
DyhLzsWaXcE_000027,dog barking,AV,False,False,False
DyhLzsWaXcE_000027,dog bow-wow,AV,False,False,False
DymSRUrjT5c_000560,using sewing machines,AV,False,False,True
DyzH7KzpIMk_000013,beat boxing,AV,False,False,False
E-QLJc3jiEg_000190,"child speech, kid speaking",AV,True,False,False
E-Uaq6whDek_000030,rapping,A,True,True,False
E-WjW9XWyq0_000440,playing vibraphone,A,True,False,False
E-hmA_v9ePI_000022,"male speech, man speaking",A,False,False,True
E-hmA_v9ePI_000022,mouse squeaking,AV,False,False,True
E-nunSOWtMs_000070,ambulance siren,A,False,False,False
E-pIudhSCSg_000496,playing oboe,AV,False,False,False
E0AacWfbeRE_000030,frog croaking,A,False,False,False
E0gBwPTHxqE_000030,skateboarding,AV,False,False,False
E0pr-jw5Nrg_000129,playing djembe,AV,False,False,True
E1I6LhzVPVw_000132,beat boxing,AV,False,False,False
E1cKPUWHa8I_000084,airplane,AV,False,False,False
E1cKPUWHa8I_000084,airplane flyby,AV,False,False,False
E2DcawleYIY_000030,playing drum kit,A,True,False,False
E2DcawleYIY_000030,playing electronic organ,AV,True,False,False
E2DcawleYIY_000030,playing synthesizer,AV,True,False,False
E3JEJG6IzYA_000140,lighting firecrackers,AV,False,False,False
E3KhunKjg9s_000181,playing guiro,AV,False,False,False
E3XIdP8kxwg_000110,"male speech, man speaking",AV,False,False,True
E3XIdP8kxwg_000110,people booing,AV,False,False,True
E3XIdP8kxwg_000110,skateboarding,AV,False,False,True
E3pv2mAbQ7M_000100,orchestra,AV,False,False,False
E3rjAlJCmUs_000422,playing congas,AV,False,False,False
E3sbhKh1Rns_000126,plastic bottle crushing,AV,False,False,False
E4-TY_C4TaI_000194,bouncing on trampoline,AV,True,False,False
E4duB2A-ces_000050,"bird chirping, tweeting",A,True,False,False
E4duB2A-ces_000050,playing acoustic guitar,A,True,False,False
E4duB2A-ces_000050,playing piano,A,True,False,False
E4duB2A-ces_000050,sloshing water,AV,True,False,False
E4duB2A-ces_000050,splashing water,AV,True,False,False
E4duB2A-ces_000050,spraying water,AV,True,False,False
E4duB2A-ces_000050,squishing water,AV,True,False,False
E4duB2A-ces_000050,waterfall burbling,AV,True,False,False
E4kSn6knAZE_000103,striking pool,AV,False,False,False
E4kSn6knAZE_000143,striking pool,AV,False,False,False
E4oNVFYPj8Y_000300,people finger snapping,AV,True,False,False
E5GF74D6Ylc_000043,playing tambourine,AV,False,False,False
E67DLGqXPMo_000200,eletric blender running,AV,False,False,False
E6NTp_ppAAM_000015,playing bassoon,AV,False,False,False
E6QQRZHrx6s_000030,dog growling,A,False,False,False
E6TSYy7ikcs_000129,playing synthesizer,AV,True,False,False
E6_602iIrgY_000561,forging swords,AV,False,False,False
E6tdua70y5E_000316,people slurping,AV,False,False,False
E75i9rHDHaE_000000,strike lighter,A,False,True,False
E7BYs6EMeD8_000051,underwater bubbling,AV,False,False,False
E7CeefZM4I8_000008,bird squawking,A,False,True,False
E7CeefZM4I8_000008,magpie calling,A,False,True,False
E7m7feGvswI_000229,people eating,AV,False,False,False
E7m7feGvswI_000229,people eating noodle,AV,False,False,False
E7m7feGvswI_000620,people eating,AV,False,False,False
E7m7feGvswI_000620,people eating noodle,AV,False,False,False
E7n4klULtxI_000530,skidding,AV,False,False,False
E7qRkUYu580_000307,sea waves,AV,False,False,False
E7q_QwLYI8U_000210,playing acoustic guitar,AV,False,False,False
E81-l2bwh40_000190,toilet flushing,A,True,False,False
E86Oa92UDS4_000009,"male speech, man speaking",A,False,False,True
E86Oa92UDS4_000009,mouse clicking,AV,False,False,True
E86Oa92UDS4_000009,mouse pattering,AV,False,False,True
E8SPrMj1cto_000030,baby crying,AV,False,False,True
E9CrHaJJ8I8_000130,playing timpani,A,True,False,True
E9CrHaJJ8I8_000130,playing tympani,A,True,False,True
E9Xbw70cul8_000037,eletric blender running,AV,False,False,True
E9fvVHNgC7A_000102,"male speech, man speaking",A,False,False,True
E9fvVHNgC7A_000102,people giggling,A,False,False,True
E9fvVHNgC7A_000102,running electric fan,AV,False,False,True
E9ulxBBGUVc_000350,hail,A,True,True,False
E9ulxBBGUVc_000350,orchestra,A,True,True,False
E9ulxBBGUVc_000350,"playing violin, fiddle",A,True,True,False
E9ulxBBGUVc_000350,raining,A,True,True,False
E9ulxBBGUVc_000350,thunder,A,True,True,False
E9ulxBBGUVc_000350,wind noise,A,True,True,False
E9ulxBBGUVc_000350,wind rustling leaves,A,True,True,False
EAHbMk015Rw_000030,thunder,A,False,True,False
EAJT9Bk_GeQ_000030,playing french horn,AV,False,False,False
EB5rkiiHFw8_000030,hair dryer drying,AV,False,False,False
EBEXWRdUZB8_000024,playing double bass,AV,False,False,True
EBHSSNxR-_0_000004,using sewing machines,AV,False,False,False
EBHtpU1tB3E_000000,bird squawking,AV,True,False,False
EBHtpU1tB3E_000000,penguins braying,AV,True,False,False
EC7ZXHrHhvE_000057,chinchilla barking,A,False,False,True
ECP7EJka6N8_000590,playing cello,AV,False,False,False
ECVfSkmVy5Y_000001,elk bugling,AV,False,False,False
ECVzhzOC5Q0_000030,chicken clucking,A,True,False,True
ECjMbkRjVzE_000000,playing electronic organ,A,True,False,False
ED8UQJIMgeY_000521,playing steelpan,AV,False,False,False
EDVJNo2EAmA_000030,orchestra,A,True,False,False
EDVrjC9uVgA_000025,francolin calling,A,False,False,False
EDfFfJ_RLQk_000078,hail,AV,False,False,False
EDxDbfLpQEI_000006,bird squawking,AV,False,False,False
EDxDbfLpQEI_000006,magpie calling,AV,False,False,False
EErujqgq1o0_000030,pig oinking,A,True,False,False
EFSxZd_eGjM_000017,dog whimpering,AV,False,False,False
EGR7EIz9JQ4_000030,fire truck siren,A,False,False,False
EGjwVJLLsfQ_000002,black capped chickadee calling,A,False,False,False
EHMsqbesAIE_000019,hail,AV,False,False,False
EHiNnO7ZU9I_000110,lawn mowing,AV,False,False,True
EHr7Jjfv1tw_000032,ice cracking,AV,False,False,False
EIZAcxAVS5E_000429,bowling impact,AV,False,False,False
EIjtY0lfbUE_000029,playing badminton,AV,False,False,True
EIzBD62ja8E_000030,playing acoustic guitar,A,False,False,False
EJIxgOSgE-E_000000,"heart sounds, heartbeat",A,False,True,False
EJJx3eIB6ro_000081,hedge trimmer running,AV,False,False,False
EJPTTiY0zxI_000308,opening or closing car electric windows,AV,False,False,False
EJwOhdjhxXY_000012,francolin calling,AV,False,False,True
EK_9TZfgNos_000032,fox barking,AV,False,False,False
EKcJR2caDAk_000153,playing washboard,AV,False,False,False
ELmcymPeitI_000030,car passing by,AV,False,False,False
ELvsokKcydM_000030,goat bleating,A,True,True,False
EM2O8RPZcuk_000000,"cattle, bovinae cowbell",AV,False,False,False
EMGNyRa5pEc_000280,"child speech, kid speaking",AV,True,False,False
EMGNyRa5pEc_000280,"female speech, woman speaking",AV,True,False,False
EMGNyRa5pEc_000280,playing bassoon,A,True,False,False
EMGNyRa5pEc_000280,playing clarinet,A,True,False,False
EMGNyRa5pEc_000280,playing glockenspiel,A,True,False,False
EMGNyRa5pEc_000280,"playing marimba, xylophone",A,True,False,False
EMLpB_ZP0c0_000030,"male speech, man speaking",AV,True,False,False
EMUhJi30xJU_000030,bird squawking,A,False,False,True
EMUhJi30xJU_000030,crow cawing,A,False,False,True
ENCPkF4K9zU_000030,"female speech, woman speaking",AV,False,False,True
ENQli94rpHM_000000,people crowd,AV,False,False,False
ENX0totqysA_000030,playing piano,AV,False,False,False
EN_fOMt-IVE_000060,singing choir,AV,False,False,False
EO2y901299I_000030,"male speech, man speaking",A,False,False,False
EO8nwfjhVtQ_000030,playing harmonica,AV,False,False,False
EOKUV6hgMhM_000122,helicopter,AV,True,False,True
EOXPkJ-g_90_000260,pumping water,AV,False,False,False
EP8QFFUA3xE_000005,hail,A,False,False,False
EPJp93NxFGM_000070,swimming,V,False,False,False
EPzNwL4OVYI_000263,playing congas,AV,False,False,False
EQ91XVsmq-I_000030,"female speech, woman speaking",AV,False,False,False
EQHrQIaQNv8_000030,"playing steel guitar, slide guitar",AV,False,False,False
EQKs1YLMUuI_000004,playing oboe,AV,False,False,False
EQVZLtlDkHw_000030,playing acoustic guitar,A,False,False,False
EQh-EIlfCe8_000030,driving buses,V,False,False,False
EQrpQGyLR1Y_000002,wind chime,AV,False,False,False
ER1c1h89GjA_000030,horse neighing,A,False,False,True
ER1fTL9-pQw_000030,people finger snapping,A,True,False,False
ER2x_QMrxeU_000860,playing flute,AV,False,False,False
ERxlveTpCnw_000137,sharpen knife,AV,False,False,True
ESKallQizu8_000019,"playing marimba, xylophone",A,True,True,False
EScf6Anv-8E_000030,dog barking,AV,False,True,False
EScf6Anv-8E_000030,dog bow-wow,AV,False,True,False
ETJOLbXNiwA_000007,airplane,AV,False,False,False
ETbXNJxQrQU_000030,train horning,A,False,False,False
EU0Vrwxs7pU_000170,playing vibraphone,A,True,False,False
EUF5k23kQuc_000034,parrot talking,AV,False,False,True
EUXUKCqUKyo_000005,playing shofar,AV,False,False,False
EUy-RsUXJ00_000030,owl hooting,AV,False,False,False
EVSNLohmKFc_000540,using sewing machines,AV,True,False,False
EVX-0lgG7Zo_000120,playing saxophone,AV,True,False,False
EW2eK_x3Rfc_000020,playing shofar,AV,False,False,False
EWWyukVobq8_000009,people sniggering,AV,False,False,False
EWmPRu5DaI0_000254,scuba diving,AV,False,False,False
EXFiFg2GX6w_000039,tap dancing,AV,True,False,False
EXhkQXpZmN8_000093,playing shofar,A,True,False,False
EY18UyQJrCs_000144,"bird chirping, tweeting",AV,False,False,False
EY18UyQJrCs_000144,canary calling,AV,False,False,False
EY7ZnPaMEyM_000050,bird wings flapping,A,False,False,False
EYCreC_kg5o_000030,playing tabla,AV,False,False,False
EYTz1LPDHsc_000017,opening or closing car doors,V,False,False,False
EYWZz8l8yKg_000110,playing drum kit,AV,False,False,False
EYcrtHKaZlw_000390,stream burbling,AV,False,False,True
EZj9VRgD6WQ_000090,orchestra,A,True,False,False
EZwY3i6XFaY_000118,playing badminton,V,False,False,False
E_ZBELcyb3g_000008,playing tuning fork,A,False,False,False
EaTdesZG5PY_000260,ambulance siren,A,True,False,False
EaiB4-Dizms_000470,playing piano,AV,True,False,True
EasYbFiP6y4_000013,playing badminton,AV,False,False,False
EasrMXvai0o_000068,hail,AV,False,False,False
EaxM8o_64fQ_000310,people whistling,AV,True,True,False
EbPT_Xcuvzs_000071,playing shofar,AV,False,False,False
Ee0nZzMkNXk_000230,train horning,A,False,False,True
Ee4EHJ_4mqI_000030,dog howling,AV,True,False,True
EeEAO0rmhE0_000030,cricket chirping,A,False,False,False
EeGWe8e_2jg_000030,dog barking,AV,False,False,False
EeGWe8e_2jg_000030,dog bow-wow,AV,False,False,False
EeLaQWSb1t0_000113,cutting hair with electric trimmers,AV,False,False,False
EeXa7TLnwJA_000067,cat purring,A,False,False,False
EeY0TuTVei4_000016,"heart sounds, heartbeat",A,False,False,False
EecU1KGJIt4_000020,dog barking,A,False,False,False
EecU1KGJIt4_000020,dog bow-wow,A,False,False,False
Ef0c2AieZ24_000130,fireworks banging,AV,False,False,True
EfT8xJFLSV4_000077,tapping guitar,AV,False,False,False
EfpGZ55vTVo_000030,"motorboat, speedboat acceleration",AV,False,False,True
EfpcUegt7Fo_000058,people hiccup,AV,False,False,False
EfzPbZ8MKAo_000017,driving snowmobile,AV,False,False,True
EgI1uAxXfew_000030,people crowd,A,False,False,False
EgMamkyU2eY_000337,"ice cream truck, ice cream van",AV,True,False,True
EgMamkyU2eY_000347,"ice cream truck, ice cream van",AV,True,False,False
EgpsSwHlXqA_000000,splashing water,AV,False,False,True
Eh1m3vCCGdA_000030,playing cello,A,True,True,False
EhhmtF1viOo_000076,"female speech, woman speaking",A,False,False,True
EhhmtF1viOo_000076,skiing,AV,False,False,True
EhhmtF1viOo_000076,wind noise,A,False,False,True
EhlXJGEcuBU_000010,playing tambourine,AV,False,False,False
EhmWEYp0vno_000190,bird squawking,A,False,False,False
EhvCJi5Zbsw_000088,playing congas,AV,True,False,False
EiOtCVfF83c_000001,blowtorch igniting,AV,False,False,False
Ej8tSqilL54_000086,"bird chirping, tweeting",A,False,False,False
Ej8tSqilL54_000086,canary calling,A,False,False,False
EkP005U571U_000000,"child speech, kid speaking",AV,False,False,True
EksjhWF0zqE_000020,waterfall burbling,AV,False,False,False
EktnWQuAjdI_000030,playing flute,AV,False,False,False
El5Zbnsmr_s_000002,writing on blackboard with chalk,AV,False,False,True
ElJFYwRtrH4_000030,people screaming,AV,False,False,False
ElgXgJjGZbQ_000110,people babbling,AV,False,False,False
EnXFqxbu-w0_000150,"child speech, kid speaking",A,False,False,False
EoHwMG_92V4_000221,metronome,AV,False,False,False
EoSrrPIaoMM_000250,mouse pattering,AV,False,False,False
EoquowIMQWA_000000,"rowboat, canoe, kayak rowing",AV,False,False,False
EqFttu-PgP0_000030,playing clarinet,AV,True,True,False
EqfXm8FwFe0_000009,"rowboat, canoe, kayak rowing",AV,False,False,False
EqgVljnECRY_000170,opening or closing drawers,A,False,False,False
EqgVljnECRY_000170,ripping paper,AV,False,False,False
EqkH0kLuIic_000054,train horning,A,False,False,False
EqpfVJpHMD8_000390,playing cello,A,True,False,False
Er3Of_ejkQE_000030,people crowd,A,True,False,False
