id,label,modality,original,labeler_0,labeler_1,labeler_2,labeler_3
CMCtge02AnU_000260,playing electric guitar,visible,False,,,True,True
CMCtge02AnU_000260,playing hammond organ,audible,True,True,True,True,True
CMCtge02AnU_000260,playing hammond organ,visible,True,True,True,True,True
CMCtge02AnU_000260,playing synthesizer,audible,False,False,True,False,True
CMCtge02AnU_000260,playing synthesizer,visible,False,False,True,False,True
Cah4MJiVUFI_000030,children shouting,audible,False,True,True,True,False
Cah4MJiVUFI_000030,children shouting,visible,False,True,True,True,False
Cah4MJiVUFI_000030,female singing,audible,False,,,True,True
Cah4MJiVUFI_000030,female singing,visible,False,,,True,True
Cah4MJiVUFI_000030,male singing,audible,False,,True,True,True
Cah4MJiVUFI_000030,male singing,visible,False,,True,True,True
Cah4MJiVUFI_000030,people booing,audible,False,True,True,False,False
Cah4MJiVUFI_000030,people booing,visible,False,True,True,False,False
Cah4MJiVUFI_000030,people cheering,audible,False,,,True,
Cah4MJiVUFI_000030,people cheering,visible,False,,,True,
Cah4MJiVUFI_000030,people clapping,audible,False,True,True,False,True
Cah4MJiVUFI_000030,people clapping,visible,False,True,True,False,True
Cah4MJiVUFI_000030,people crowd,audible,True,True,True,True,True
Cah4MJiVUFI_000030,people crowd,visible,True,True,True,True,True
Cah4MJiVUFI_000030,people screaming,audible,False,True,True,False,True
Cah4MJiVUFI_000030,people screaming,visible,False,True,True,False,True
Cah4MJiVUFI_000030,people whistling,audible,False,True,True,True,False
Cah4MJiVUFI_000030,people whistling,visible,False,True,True,True,False
Cah4MJiVUFI_000030,playing bass guitar,audible,False,,True,True,
Cah4MJiVUFI_000030,playing bass guitar,visible,False,,True,True,
Cah4MJiVUFI_000030,playing drum kit,audible,False,,True,True,True
Cah4MJiVUFI_000030,playing drum kit,visible,False,,True,True,True
Cah4MJiVUFI_000030,playing electric guitar,audible,False,,True,True,True
Cah4MJiVUFI_000030,playing electric guitar,visible,False,,True,True,True
Cah4MJiVUFI_000030,playing trumpet,audible,False,,True,True,
Cah4MJiVUFI_000030,playing trumpet,visible,False,,True,True,
Ce1P47VwTAI_000030,"child speech, kid speaking",audible,False,False,False,False,True
Ce1P47VwTAI_000030,"child speech, kid speaking",visible,False,False,False,False,True
Ce1P47VwTAI_000030,female singing,audible,False,True,True,True,
Ce1P47VwTAI_000030,female singing,visible,False,True,True,True,
Ce1P47VwTAI_000030,"female speech, woman speaking",audible,True,False,False,False,True
Ce1P47VwTAI_000030,"female speech, woman speaking",visible,True,False,False,False,True
Ce1P47VwTAI_000030,playing piano,audible,False,,True,True,True
Ce1P47VwTAI_000030,playing piano,visible,False,,False,False,False
CgzmlbU6hsk_000030,male singing,audible,False,,True,True,True
CgzmlbU6hsk_000030,male singing,visible,False,,False,True,False
CgzmlbU6hsk_000030,"male speech, man speaking",audible,False,,False,,
CgzmlbU6hsk_000030,"male speech, man speaking",visible,False,,False,,
CgzmlbU6hsk_000030,playing banjo,audible,True,True,True,True,True
CgzmlbU6hsk_000030,playing banjo,visible,True,True,True,True,True
Chi9u8htrm4_000230,female singing,audible,False,,False,,
Chi9u8htrm4_000230,female singing,visible,False,,False,,
Chi9u8htrm4_000230,"female speech, woman speaking",audible,False,,True,True,
Chi9u8htrm4_000230,"female speech, woman speaking",visible,False,,True,True,
Chi9u8htrm4_000230,hair dryer drying,audible,True,True,True,True,True
Chi9u8htrm4_000230,hair dryer drying,visible,True,True,True,True,True
Chi9u8htrm4_000230,"male speech, man speaking",audible,False,,True,True,True
Chi9u8htrm4_000230,"male speech, man speaking",visible,False,,False,False,False
Chi9u8htrm4_000230,people giggling,audible,False,,True,True,
Chi9u8htrm4_000230,people giggling,visible,False,,False,True,
D1NDNFZGY7k_000040,"female speech, woman speaking",audible,False,True,True,True,True
D1NDNFZGY7k_000040,"female speech, woman speaking",visible,False,True,True,True,True
D1NDNFZGY7k_000040,"male speech, man speaking",audible,False,True,True,True,True
D1NDNFZGY7k_000040,"male speech, man speaking",visible,False,True,True,True,True
D1NDNFZGY7k_000040,playing bass guitar,audible,False,,,,True
D1NDNFZGY7k_000040,playing bass guitar,visible,False,,,,False
D1NDNFZGY7k_000040,playing cymbal,audible,True,True,True,True,True
D1NDNFZGY7k_000040,playing cymbal,visible,True,False,False,False,True
D1NDNFZGY7k_000040,playing drum kit,audible,False,,True,True,True
D1NDNFZGY7k_000040,playing drum kit,visible,False,,False,False,False
D1NDNFZGY7k_000040,playing electric guitar,audible,False,,,True,
D1NDNFZGY7k_000040,playing electric guitar,visible,False,,,False,
D1NDNFZGY7k_000040,playing piano,audible,False,,True,,
D1NDNFZGY7k_000040,playing piano,visible,False,,False,,
D1NDNFZGY7k_000040,playing synthesizer,audible,False,,,,True
D1NDNFZGY7k_000040,playing synthesizer,visible,False,,,,False
DNBpRJMEm4s_000030,"male speech, man speaking",audible,False,,True,True,True
DNBpRJMEm4s_000030,"male speech, man speaking",visible,False,,False,False,False
DNBpRJMEm4s_000030,playing electric guitar,audible,True,True,True,True,True
DNBpRJMEm4s_000030,playing electric guitar,visible,True,True,True,True,True
DQRapqt_69c_000128,"male speech, man speaking",audible,False,,True,True,True
DQRapqt_69c_000128,"male speech, man speaking",visible,False,,False,False,False
DQRapqt_69c_000128,playing drum kit,audible,False,,,True,
DQRapqt_69c_000128,playing drum kit,visible,False,,,False,
DQRapqt_69c_000128,playing electric guitar,audible,False,,,True,
DQRapqt_69c_000128,playing electric guitar,visible,False,,,False,
DQRapqt_69c_000128,sharpen knife,audible,True,True,True,True,True
DQRapqt_69c_000128,sharpen knife,visible,True,True,True,True,True
DUsivUkD3ik_000004,"male speech, man speaking",audible,False,,True,,True
DUsivUkD3ik_000004,"male speech, man speaking",visible,False,,False,,True
DUsivUkD3ik_000004,ocean burbling,audible,False,True,True,True,True
DUsivUkD3ik_000004,ocean burbling,visible,False,True,True,True,True
DUsivUkD3ik_000004,playing harp,audible,False,,False,,
DUsivUkD3ik_000004,playing harp,visible,False,,False,,
DUsivUkD3ik_000004,"rowboat, canoe, kayak rowing",audible,True,True,True,True,True
DUsivUkD3ik_000004,"rowboat, canoe, kayak rowing",visible,True,True,True,True,True
DUsivUkD3ik_000004,sea waves,audible,False,False,True,True,True
DUsivUkD3ik_000004,sea waves,visible,False,False,True,True,True
DUsivUkD3ik_000004,splashing water,audible,False,,,True,
DUsivUkD3ik_000004,splashing water,visible,False,,,True,
DV1C1XbdG7A_000220,playing accordion,audible,False,,,True,
DV1C1XbdG7A_000220,playing accordion,visible,False,,,False,
DV1C1XbdG7A_000220,playing double bass,audible,False,,,True,
DV1C1XbdG7A_000220,playing double bass,visible,False,,,False,
DV1C1XbdG7A_000220,playing harmonica,audible,True,True,True,False,True
DV1C1XbdG7A_000220,playing harmonica,visible,True,False,False,False,False
DYVwPj_voRw_000030,"bird chirping, tweeting",audible,False,True,True,True,True
DYVwPj_voRw_000030,"bird chirping, tweeting",visible,False,True,True,True,True
DYVwPj_voRw_000030,goose honking,audible,True,True,True,False,True
DYVwPj_voRw_000030,goose honking,visible,True,True,True,False,True
DYVwPj_voRw_000030,wind noise,audible,False,,,,True
DYVwPj_voRw_000030,wind noise,visible,False,,,,False
Daa2SyGiFBA_000361,"female speech, woman speaking",audible,False,,False,,
Daa2SyGiFBA_000361,"female speech, woman speaking",visible,False,,False,,
Daa2SyGiFBA_000361,"male speech, man speaking",audible,False,,True,,
Daa2SyGiFBA_000361,"male speech, man speaking",visible,False,,False,,
Daa2SyGiFBA_000361,playing hockey,audible,True,True,True,True,True
Daa2SyGiFBA_000361,playing hockey,visible,True,True,True,True,True
DcpPZ9pltNs_000137,cupboard opening or closing,audible,True,False,False,False,False
DcpPZ9pltNs_000137,cupboard opening or closing,visible,True,True,False,True,True
DcpPZ9pltNs_000137,door slamming,audible,False,False,False,False,False
DcpPZ9pltNs_000137,door slamming,visible,False,False,False,False,True
DuewD1imTvQ_000019,sheep bleating,audible,True,True,True,True,True
DuewD1imTvQ_000019,sheep bleating,visible,True,False,False,False,False
E-hmA_v9ePI_000022,"male speech, man speaking",audible,False,,True,,True
E-hmA_v9ePI_000022,"male speech, man speaking",visible,False,,False,,False
E-hmA_v9ePI_000022,mouse squeaking,audible,True,True,True,True,True
E-hmA_v9ePI_000022,mouse squeaking,visible,True,True,True,True,True
E2DcawleYIY_000030,playing drum kit,audible,False,,,True,
E2DcawleYIY_000030,playing drum kit,visible,False,,,False,
E2DcawleYIY_000030,playing electronic organ,audible,True,True,True,True,True
E2DcawleYIY_000030,playing electronic organ,visible,True,True,True,True,True
E2DcawleYIY_000030,playing synthesizer,audible,False,False,True,False,True
E2DcawleYIY_000030,playing synthesizer,visible,False,True,True,False,True
E3XIdP8kxwg_000110,"female speech, woman speaking",audible,False,,False,,
E3XIdP8kxwg_000110,"female speech, woman speaking",visible,False,,False,,
E3XIdP8kxwg_000110,"male speech, man speaking",audible,False,,True,True,True
E3XIdP8kxwg_000110,"male speech, man speaking",visible,False,,True,False,True
E3XIdP8kxwg_000110,people booing,audible,False,,True,,
E3XIdP8kxwg_000110,people booing,visible,False,,True,,
E3XIdP8kxwg_000110,skateboarding,audible,True,True,True,True,True
E3XIdP8kxwg_000110,skateboarding,visible,True,True,True,True,True
E4duB2A-ces_000050,"bird chirping, tweeting",audible,False,,True,,
E4duB2A-ces_000050,"bird chirping, tweeting",visible,False,,False,,
E4duB2A-ces_000050,playing acoustic guitar,audible,False,,True,True,True
E4duB2A-ces_000050,playing acoustic guitar,visible,False,,False,False,False
E4duB2A-ces_000050,playing piano,audible,False,,True,,
E4duB2A-ces_000050,playing piano,visible,False,,False,,
E4duB2A-ces_000050,sloshing water,audible,False,,,True,
E4duB2A-ces_000050,sloshing water,visible,False,,,True,
E4duB2A-ces_000050,splashing water,audible,False,,,True,
E4duB2A-ces_000050,splashing water,visible,False,,,True,
E4duB2A-ces_000050,spraying water,audible,False,,,True,
E4duB2A-ces_000050,spraying water,visible,False,,,True,
E4duB2A-ces_000050,squishing water,audible,False,True,,,
E4duB2A-ces_000050,squishing water,visible,False,True,,,
E4duB2A-ces_000050,waterfall burbling,audible,True,True,True,True,True
E4duB2A-ces_000050,waterfall burbling,visible,True,True,True,True,True
E86Oa92UDS4_000009,"male speech, man speaking",audible,False,,True,,True
E86Oa92UDS4_000009,"male speech, man speaking",visible,False,,False,,False
E86Oa92UDS4_000009,mouse clicking,audible,False,True,,,
E86Oa92UDS4_000009,mouse clicking,visible,False,True,,,
E86Oa92UDS4_000009,mouse pattering,audible,True,True,True,True,True
E86Oa92UDS4_000009,mouse pattering,visible,True,True,True,True,True
E9fvVHNgC7A_000102,"male speech, man speaking",audible,False,True,True,True,True
E9fvVHNgC7A_000102,"male speech, man speaking",visible,False,False,False,False,False
E9fvVHNgC7A_000102,people giggling,audible,False,,True,,
E9fvVHNgC7A_000102,people giggling,visible,False,,False,,
E9fvVHNgC7A_000102,running electric fan,audible,True,True,False,False,True
E9fvVHNgC7A_000102,running electric fan,visible,True,True,False,False,True
E9ulxBBGUVc_000350,hail,audible,False,False,True,False,True
E9ulxBBGUVc_000350,hail,visible,False,False,False,False,False
E9ulxBBGUVc_000350,orchestra,audible,False,,,True,True
E9ulxBBGUVc_000350,orchestra,visible,False,,,False,False
E9ulxBBGUVc_000350,"playing violin, fiddle",audible,False,,True,True,
E9ulxBBGUVc_000350,"playing violin, fiddle",visible,False,,False,False,
E9ulxBBGUVc_000350,raining,audible,False,True,True,True,True
E9ulxBBGUVc_000350,raining,visible,False,False,False,False,False
E9ulxBBGUVc_000350,thunder,audible,True,True,True,True,True
E9ulxBBGUVc_000350,thunder,visible,True,False,False,False,False
E9ulxBBGUVc_000350,wind noise,audible,False,,,,True
E9ulxBBGUVc_000350,wind noise,visible,False,,,,False
E9ulxBBGUVc_000350,wind rustling leaves,audible,False,False,True,False,True
E9ulxBBGUVc_000350,wind rustling leaves,visible,False,False,False,False,False
EMGNyRa5pEc_000280,"child speech, kid speaking",audible,False,,True,True,True
EMGNyRa5pEc_000280,"child speech, kid speaking",visible,False,,True,True,True
EMGNyRa5pEc_000280,"female speech, woman speaking",audible,False,,True,,
EMGNyRa5pEc_000280,"female speech, woman speaking",visible,False,,True,,
EMGNyRa5pEc_000280,playing bassoon,audible,False,,,,True
EMGNyRa5pEc_000280,playing bassoon,visible,False,,,,False
EMGNyRa5pEc_000280,playing clarinet,audible,False,,,True,True
EMGNyRa5pEc_000280,playing clarinet,visible,False,,,False,False
EMGNyRa5pEc_000280,playing glockenspiel,audible,False,,,True,
EMGNyRa5pEc_000280,playing glockenspiel,visible,False,,,False,
EMGNyRa5pEc_000280,"playing marimba, xylophone",audible,True,True,True,True,True
EMGNyRa5pEc_000280,"playing marimba, xylophone",visible,True,False,False,False,False
EhhmtF1viOo_000076,"female speech, woman speaking",audible,False,,True,True,
EhhmtF1viOo_000076,"female speech, woman speaking",visible,False,,False,False,
EhhmtF1viOo_000076,skiing,audible,True,True,True,True,True
EhhmtF1viOo_000076,skiing,visible,True,True,True,True,True
EhhmtF1viOo_000076,wind noise,audible,False,,,True,
EhhmtF1viOo_000076,wind noise,visible,False,,,False,
EqgVljnECRY_000170,door slamming,audible,False,False,False,False,False
EqgVljnECRY_000170,door slamming,visible,False,False,False,False,False
EqgVljnECRY_000170,opening or closing drawers,audible,True,False,True,False,False
EqgVljnECRY_000170,opening or closing drawers,visible,True,False,False,False,False
EqgVljnECRY_000170,ripping paper,audible,False,,,True,
EqgVljnECRY_000170,ripping paper,visible,False,,,True,
EyEVKlDZtrw_000025,tap dancing,audible,True,True,True,True,True
EyEVKlDZtrw_000025,tap dancing,visible,True,True,True,True,True
FDHKDDeamFw_000169,playing acoustic guitar,audible,False,True,,True,True
FDHKDDeamFw_000169,playing acoustic guitar,visible,False,True,,True,True
FDHKDDeamFw_000169,playing bass guitar,audible,False,,,True,
FDHKDDeamFw_000169,playing bass guitar,visible,False,,,True,
FDHKDDeamFw_000169,playing guiro,audible,True,True,True,True,True
FDHKDDeamFw_000169,playing guiro,visible,True,True,True,True,True
FhOjRWQ8Ylw_000103,"male speech, man speaking",audible,False,,True,,True
FhOjRWQ8Ylw_000103,"male speech, man speaking",visible,False,,False,,False
FhOjRWQ8Ylw_000103,people booing,audible,True,True,True,True,True
FhOjRWQ8Ylw_000103,people booing,visible,True,True,True,False,True
FhOjRWQ8Ylw_000103,people crowd,audible,False,,,True,
FhOjRWQ8Ylw_000103,people crowd,visible,False,,,True,
FhOjRWQ8Ylw_000103,playing drum kit,audible,False,,,,True
FhOjRWQ8Ylw_000103,playing drum kit,visible,False,,,,False
FhOjRWQ8Ylw_000103,playing synthesizer,audible,False,,,True,
FhOjRWQ8Ylw_000103,playing synthesizer,visible,False,,,False,
FhOjRWQ8Ylw_000103,rapping,audible,False,,,True,
FhOjRWQ8Ylw_000103,rapping,visible,False,,,False,
Fk4VP1Qo4so_000018,car engine idling,audible,False,,,True,
Fk4VP1Qo4so_000018,car engine idling,visible,False,,,False,
Fk4VP1Qo4so_000018,"railroad car, train wagon",audible,False,False,,,
Fk4VP1Qo4so_000018,"railroad car, train wagon",visible,False,False,,,
Fk4VP1Qo4so_000018,train horning,audible,True,True,True,False,False
Fk4VP1Qo4so_000018,train horning,visible,True,True,True,False,False
Fl_gvQ9bPvM_000129,eletric blender running,audible,True,True,True,True,True
Fl_gvQ9bPvM_000129,eletric blender running,visible,True,True,True,True,True
Fl_gvQ9bPvM_000129,"male speech, man speaking",audible,False,,True,True,True
Fl_gvQ9bPvM_000129,"male speech, man speaking",visible,False,,False,False,False
Fs462T7ODUQ_000030,"bird chirping, tweeting",audible,False,,,True,
Fs462T7ODUQ_000030,"bird chirping, tweeting",visible,False,,,False,
Fs462T7ODUQ_000030,sliding door,audible,True,True,True,True,True
Fs462T7ODUQ_000030,sliding door,visible,True,True,True,True,True
GI3Vdc5WHJA_000214,"bird chirping, tweeting",audible,False,True,True,True,True
GI3Vdc5WHJA_000214,"bird chirping, tweeting",visible,False,False,False,False,False
GI3Vdc5WHJA_000214,warbler chirping,audible,True,True,True,True,True
GI3Vdc5WHJA_000214,warbler chirping,visible,True,False,False,False,False
GU782ddSBvk_000390,playing timpani,audible,True,True,True,True,True
GU782ddSBvk_000390,playing timpani,visible,True,True,True,True,True
GkStiQ3hR5g_000220,"bird chirping, tweeting",audible,False,True,True,True,True
GkStiQ3hR5g_000220,"bird chirping, tweeting",visible,False,True,False,False,True
GkStiQ3hR5g_000220,chicken clucking,audible,False,,,True,
GkStiQ3hR5g_000220,chicken clucking,visible,False,,,True,
GkStiQ3hR5g_000220,chicken crowing,audible,True,True,True,True,True
GkStiQ3hR5g_000220,chicken crowing,visible,True,True,True,True,True
GkStiQ3hR5g_000220,wind noise,audible,False,,,,True
GkStiQ3hR5g_000220,wind noise,visible,False,,,,False
GkStiQ3hR5g_000220,wind rustling leaves,audible,False,,,,True
GkStiQ3hR5g_000220,wind rustling leaves,visible,False,,,,True
Gp8F6AaP1OM_000053,"child speech, kid speaking",audible,False,True,True,True,True
Gp8F6AaP1OM_000053,"child speech, kid speaking",visible,False,True,True,True,True
Gp8F6AaP1OM_000053,children shouting,audible,True,False,True,False,True
Gp8F6AaP1OM_000053,children shouting,visible,True,False,True,False,True
Gp8F6AaP1OM_000053,"female speech, woman speaking",audible,False,,True,True,True
Gp8F6AaP1OM_000053,"female speech, woman speaking",visible,False,,False,False,True
Gp8F6AaP1OM_000053,people crowd,audible,False,False,True,False,True
Gp8F6AaP1OM_000053,people crowd,visible,False,False,True,False,True
GxTD3hqJoM0_000146,"male speech, man speaking",audible,False,,True,True,True
GxTD3hqJoM0_000146,"male speech, man speaking",visible,False,,False,False,False
GxTD3hqJoM0_000146,writing on blackboard with chalk,audible,True,False,False,False,False
GxTD3hqJoM0_000146,writing on blackboard with chalk,visible,True,False,False,False,False
H9nKSRtcxiY_000080,"bird chirping, tweeting",audible,False,True,True,True,True
H9nKSRtcxiY_000080,"bird chirping, tweeting",visible,False,False,False,True,True
H9nKSRtcxiY_000080,turkey gobbling,audible,True,True,True,True,True
H9nKSRtcxiY_000080,turkey gobbling,visible,True,False,True,True,True
H9nKSRtcxiY_000080,wind noise,audible,False,,,True,
H9nKSRtcxiY_000080,wind noise,visible,False,,,False,
HeLV1buhzpI_000030,baby laughter,audible,False,True,,True,True
HeLV1buhzpI_000030,baby laughter,visible,False,True,,True,True
HeLV1buhzpI_000030,dog barking,audible,False,True,,,True
HeLV1buhzpI_000030,dog barking,visible,False,False,,,True
HeLV1buhzpI_000030,people belly laughing,audible,True,True,True,True,True
HeLV1buhzpI_000030,people belly laughing,visible,True,True,True,True,True
HeLV1buhzpI_000030,people sniggering,audible,False,True,True,True,True
HeLV1buhzpI_000030,people sniggering,visible,False,True,True,True,True
HzXWXYxXyYA_000050,male singing,audible,False,,True,True,True
HzXWXYxXyYA_000050,male singing,visible,False,,False,False,False
HzXWXYxXyYA_000050,playing bass guitar,audible,True,True,True,True,True
HzXWXYxXyYA_000050,playing bass guitar,visible,True,True,True,True,True
HzXWXYxXyYA_000050,playing drum kit,audible,False,,True,True,
HzXWXYxXyYA_000050,playing drum kit,visible,False,,False,False,
I5f96kvSXzU_000004,air horn,audible,True,True,True,False,True
I5f96kvSXzU_000004,air horn,visible,True,True,True,False,True
I5f96kvSXzU_000004,foghorn,audible,False,True,True,False,True
I5f96kvSXzU_000004,foghorn,visible,False,True,True,False,True
I5f96kvSXzU_000004,"vehicle horn, car horn, honking",audible,False,,,True,
I5f96kvSXzU_000004,"vehicle horn, car horn, honking",visible,False,,,True,
ILv7AQF-ltI_000030,"bird chirping, tweeting",audible,True,True,True,True,True
ILv7AQF-ltI_000030,"bird chirping, tweeting",visible,True,True,False,True,True
ILv7AQF-ltI_000030,owl hooting,audible,False,True,True,True,True
ILv7AQF-ltI_000030,owl hooting,visible,False,True,True,True,True
ILv7AQF-ltI_000030,wind noise,audible,False,,,True,
ILv7AQF-ltI_000030,wind noise,visible,False,,,False,
IMWPb20akf8_000051,playing drum kit,audible,False,,,,True
IMWPb20akf8_000051,playing drum kit,visible,False,,,,False
IMWPb20akf8_000051,playing synthesizer,audible,False,,,True,True
IMWPb20akf8_000051,playing synthesizer,visible,False,,,False,False
IMWPb20akf8_000051,playing timpani,audible,False,,,True,
IMWPb20akf8_000051,playing timpani,visible,False,,,False,
IMWPb20akf8_000051,slot machine,audible,True,True,True,True,True
IMWPb20akf8_000051,slot machine,visible,True,True,True,True,True
IiCNAp2sR9c_000030,beat boxing,audible,False,False,False,False,False
IiCNAp2sR9c_000030,beat boxing,visible,False,False,False,False,False
IiCNAp2sR9c_000030,child singing,audible,False,True,True,False,True
IiCNAp2sR9c_000030,child singing,visible,False,True,True,False,True
IiCNAp2sR9c_000030,female singing,audible,False,True,True,True,True
IiCNAp2sR9c_000030,female singing,visible,False,True,True,True,True
IiCNAp2sR9c_000030,male singing,audible,False,True,True,True,True
IiCNAp2sR9c_000030,male singing,visible,False,True,True,True,True
IiCNAp2sR9c_000030,people humming,audible,False,True,True,True,False
IiCNAp2sR9c_000030,people humming,visible,False,True,True,True,False
IiCNAp2sR9c_000030,singing choir,audible,True,True,True,True,True
IiCNAp2sR9c_000030,singing choir,visible,True,True,True,True,True
Ind-moQb3tc_000006,"bird chirping, tweeting",audible,False,True,True,True,True
Ind-moQb3tc_000006,"bird chirping, tweeting",visible,False,False,False,False,False
Ind-moQb3tc_000006,turkey gobbling,audible,True,True,True,True,True
Ind-moQb3tc_000006,turkey gobbling,visible,True,False,False,False,False
Iuq6qxeDVR0_000190,"bird chirping, tweeting",audible,False,True,True,True,True
Iuq6qxeDVR0_000190,"bird chirping, tweeting",visible,False,True,True,True,True
Iuq6qxeDVR0_000190,francolin calling,audible,True,True,True,True,True
Iuq6qxeDVR0_000190,francolin calling,visible,True,True,True,True,True
Iuq6qxeDVR0_000190,"male speech, man speaking",audible,False,,True,True,True
Iuq6qxeDVR0_000190,"male speech, man speaking",visible,False,,False,False,False
JEbcpvPiz5s_000280,"bird chirping, tweeting",audible,False,True,True,True,True
JEbcpvPiz5s_000280,"bird chirping, tweeting",visible,False,True,True,True,True
JEbcpvPiz5s_000280,black capped chickadee calling,audible,True,True,True,True,True
JEbcpvPiz5s_000280,black capped chickadee calling,visible,True,True,True,True,True
JEbcpvPiz5s_000280,wind noise,audible,False,,,,True
JEbcpvPiz5s_000280,wind noise,visible,False,,,,False
JV_iMt0idTU_000019,elk bugling,audible,True,True,True,True,True
JV_iMt0idTU_000019,elk bugling,visible,True,True,True,True,True
JV_iMt0idTU_000019,wind noise,audible,False,,,,True
JV_iMt0idTU_000019,wind noise,visible,False,,,,False
JgxnHxZXzrI_000011,fireworks banging,audible,False,,,True,
JgxnHxZXzrI_000011,fireworks banging,visible,False,,,True,
JgxnHxZXzrI_000011,lighting firecrackers,audible,True,False,True,False,True
JgxnHxZXzrI_000011,lighting firecrackers,visible,True,False,True,False,True
JrbVM5zjdug_000030,"male speech, man speaking",audible,False,,True,True,
JrbVM5zjdug_000030,"male speech, man speaking",visible,False,,False,False,
JrbVM5zjdug_000030,playing electric guitar,audible,False,True,True,True,True
JrbVM5zjdug_000030,playing electric guitar,visible,False,True,True,True,True
JrbVM5zjdug_000030,tapping guitar,audible,True,True,True,True,True
JrbVM5zjdug_000030,tapping guitar,visible,True,True,True,True,True
JzRb1OVpat0_000030,playing theremin,audible,True,True,True,True,True
JzRb1OVpat0_000030,playing theremin,visible,True,False,True,False,False
JzRb1OVpat0_000030,"playing violin, fiddle",audible,False,,,,True
JzRb1OVpat0_000030,"playing violin, fiddle",visible,False,,,,False
K2TcJFtuvDE_000006,children shouting,audible,False,,,,True
K2TcJFtuvDE_000006,children shouting,visible,False,,,,False
K2TcJFtuvDE_000006,foghorn,audible,True,False,False,False,False
K2TcJFtuvDE_000006,foghorn,visible,True,False,False,False,False
K2TcJFtuvDE_000006,orchestra,audible,False,,,,True
K2TcJFtuvDE_000006,orchestra,visible,False,,,,False
K2TcJFtuvDE_000006,playing acoustic guitar,audible,False,,True,,
K2TcJFtuvDE_000006,playing acoustic guitar,visible,False,,False,,
K2TcJFtuvDE_000006,playing bass guitar,audible,False,,,,True
K2TcJFtuvDE_000006,playing bass guitar,visible,False,,,,False
K2TcJFtuvDE_000006,playing harp,audible,False,,,True,True
K2TcJFtuvDE_000006,playing harp,visible,False,,,False,False
K2TcJFtuvDE_000006,playing piano,audible,False,,True,,
K2TcJFtuvDE_000006,playing piano,visible,False,,False,,
K2TcJFtuvDE_000006,"playing violin, fiddle",audible,False,,True,True,True
K2TcJFtuvDE_000006,"playing violin, fiddle",visible,False,,False,False,False
K2nicVw_XRM_000089,children shouting,audible,False,True,True,True,False
K2nicVw_XRM_000089,children shouting,visible,False,True,True,True,False
K2nicVw_XRM_000089,orchestra,audible,False,,,True,
K2nicVw_XRM_000089,orchestra,visible,False,,,False,
K2nicVw_XRM_000089,people booing,audible,False,True,False,False,False
K2nicVw_XRM_000089,people booing,visible,False,True,False,False,False
K2nicVw_XRM_000089,people cheering,audible,True,True,True,True,True
K2nicVw_XRM_000089,people cheering,visible,True,True,True,True,True
K2nicVw_XRM_000089,people clapping,audible,False,,,True,True
K2nicVw_XRM_000089,people clapping,visible,False,,,True,True
K2nicVw_XRM_000089,people crowd,audible,False,,,True,
K2nicVw_XRM_000089,people crowd,visible,False,,,True,
K2nicVw_XRM_000089,people screaming,audible,False,True,True,False,True
K2nicVw_XRM_000089,people screaming,visible,False,True,True,False,True
K2nicVw_XRM_000089,people whistling,audible,False,True,True,True,True
K2nicVw_XRM_000089,people whistling,visible,False,True,True,True,True
K2nicVw_XRM_000089,playing bass guitar,audible,False,,,,True
K2nicVw_XRM_000089,playing bass guitar,visible,False,,,,False
K2nicVw_XRM_000089,playing drum kit,audible,False,,,True,True
K2nicVw_XRM_000089,playing drum kit,visible,False,,,False,False
K2nicVw_XRM_000089,playing trumpet,audible,False,,,True,True
K2nicVw_XRM_000089,playing trumpet,visible,False,,,False,False
KVuoi20iigU_000280,lighting firecrackers,audible,True,True,True,True,True
KVuoi20iigU_000280,lighting firecrackers,visible,True,True,True,True,True
KVuoi20iigU_000280,wind noise,audible,False,,,,True
KVuoi20iigU_000280,wind noise,visible,False,,,,False
KiA1NLu5MCo_000001,snake hissing,audible,True,True,True,True,True
KiA1NLu5MCo_000001,snake hissing,visible,True,True,True,True,True
KiyyzCJy3Vk_000077,"female speech, woman speaking",audible,False,,True,True,True
KiyyzCJy3Vk_000077,"female speech, woman speaking",visible,False,,True,False,True
KiyyzCJy3Vk_000077,otter growling,audible,True,False,False,False,True
KiyyzCJy3Vk_000077,otter growling,visible,True,True,True,True,True
KiyyzCJy3Vk_000077,playing piano,audible,False,,,True,
KiyyzCJy3Vk_000077,playing piano,visible,False,,,False,
KmBaE7ozWow_000030,"female speech, woman speaking",audible,False,,False,,
KmBaE7ozWow_000030,"female speech, woman speaking",visible,False,,True,,
KmBaE7ozWow_000030,male singing,audible,False,True,True,True,True
KmBaE7ozWow_000030,male singing,visible,False,True,True,True,True
KmBaE7ozWow_000030,"male speech, man speaking",audible,False,,False,,
KmBaE7ozWow_000030,"male speech, man speaking",visible,False,,True,,
KmBaE7ozWow_000030,playing bass guitar,audible,False,,True,,
KmBaE7ozWow_000030,playing bass guitar,visible,False,,False,,
KmBaE7ozWow_000030,playing ukulele,audible,True,True,True,True,True
KmBaE7ozWow_000030,playing ukulele,visible,True,False,True,True,True
Kp3-Drt61_M_000011,baby laughter,audible,False,True,,True,True
Kp3-Drt61_M_000011,baby laughter,visible,False,True,,True,True
Kp3-Drt61_M_000011,"female speech, woman speaking",audible,False,,,True,True
Kp3-Drt61_M_000011,"female speech, woman speaking",visible,False,,,True,True
