video_id,label,modality,background_music,static_image,voice_over
9zW-E0XdWdw_000160,female singing,AV,False,False,False
9zW-E0XdWdw_000160,playing acoustic guitar,AV,False,False,False
9zW-E0XdWdw_000160,playing piano,AV,False,False,False
9zW-E0XdWdw_000160,singing choir,AV,False,False,False
9zWMaAO5U3k_000105,"cattle, bovinae cowbell",A,False,False,False
9zWMaAO5U3k_000105,female singing,AV,False,False,False
9zWMaAO5U3k_000105,"male speech, man speaking",A,False,False,False
9zWMaAO5U3k_000105,people whispering,A,False,False,False
9zWMaAO5U3k_000105,wind noise,A,False,False,False
9zWMaAO5U3k_000105,wind rustling leaves,AV,False,False,False
9zeZEa45Wd0_000010,"child speech, kid speaking",AV,False,False,False
9zeZEa45Wd0_000010,"male speech, man speaking",A,False,False,False
9zeZEa45Wd0_000010,people crowd,AV,False,False,False
9zeZEa45Wd0_000010,sloshing water,AV,False,False,False
9zeZEa45Wd0_000010,splashing water,AV,False,False,False
9zeZEa45Wd0_000010,wind noise,A,False,False,False
A-IzSI1ysmc_000030,ambulance siren,A,False,True,False
A-IzSI1ysmc_000030,fire truck siren,A,False,True,False
A-IzSI1ysmc_000030,police car (siren),A,False,True,False
A-OZ4_eEMRo_000150,firing cannon,AV,False,False,False
A-OZ4_eEMRo_000150,firing muskets,A,False,False,False
A-OZ4_eEMRo_000150,machine gun shooting,AV,False,False,False
A-QYRlK7cd8_000030,underwater bubbling,A,False,True,False
A-QYRlK7cd8_000030,whale calling,A,False,True,False
A-YKT8XB0xg_000000,"female speech, woman speaking",A,False,False,False
A-YKT8XB0xg_000000,people farting,A,False,False,False
A-gtqqzNIck_000039,"female speech, woman speaking",AV,False,False,False
A-gtqqzNIck_000039,"male speech, man speaking",AV,False,False,False
A-gtqqzNIck_000039,raining,AV,False,False,False
A-gtqqzNIck_000039,tornado roaring,V,False,False,False
A-odqVz9Oc4_000001,dog growling,AV,False,False,False
A0Jgjdcys6U_000084,skiing,AV,False,True,False
A0Jgjdcys6U_000084,wind noise,AV,False,True,False
A0Jgjdcys6U_000084,wind rustling leaves,A,False,True,False
A0dHhG6Y8C0_000030,"electric shaver, electric razor shaving",AV,False,False,False
A0dHhG6Y8C0_000030,"male speech, man speaking",A,False,False,False
A0hl8W3RF5c_000000,"child speech, kid speaking",A,False,False,False
A0hl8W3RF5c_000000,"female speech, woman speaking",A,False,False,False
A0hl8W3RF5c_000000,train horning,AV,False,False,False
A0hl8W3RF5c_000000,train whistling,AV,False,False,False
A1E-agNyE2U_000172,rope skipping,AV,False,False,False
A1qKwuz07ss_000030,playing bongo,AV,False,False,False
A1qKwuz07ss_000030,playing sitar,AV,False,False,False
A1qKwuz07ss_000030,playing tabla,AV,False,False,False
A2D_eaALRug_000019,"female speech, woman speaking",AV,False,False,False
A2D_eaALRug_000019,hammering nails,AV,False,False,False
A2PfJsLueeg_000203,playing tuning fork,V,False,False,False
A3CJkhyupM0_000010,"male speech, man speaking",A,False,False,False
A3CJkhyupM0_000010,people screaming,A,False,False,False
A3CJkhyupM0_000010,police car (siren),AV,False,False,False
A3PZs1dPMgY_000110,"female speech, woman speaking",AV,False,False,False
A3PZs1dPMgY_000110,"male speech, man speaking",A,False,False,False
A3PZs1dPMgY_000110,people screaming,A,False,False,False
A43JOxLa5MM_000023,chicken clucking,AV,False,False,False
A43JOxLa5MM_000023,chicken crowing,AV,False,False,False
A43JOxLa5MM_000023,playing drum kit,A,False,False,False
A43JOxLa5MM_000023,playing electric guitar,A,False,False,False
A458iJLZGvg_000080,"child speech, kid speaking",AV,False,False,False
A458iJLZGvg_000080,children shouting,AV,False,False,False
A4P0IgZQf90_000136,lip smacking,AV,False,False,False
A4P0IgZQf90_000136,people eating,AV,False,False,False
A4P0IgZQf90_000136,people eating apple,AV,False,False,False
A4P0IgZQf90_000136,people slurping,AV,False,False,False
A58jDX8MIbs_000020,ocean burbling,AV,False,False,False
A58jDX8MIbs_000020,sloshing water,AV,False,False,False
A58jDX8MIbs_000020,splashing water,AV,False,False,False
A58jDX8MIbs_000020,swimming,AV,False,False,False
A58jDX8MIbs_000020,wind noise,A,False,False,False
A58nnmnhfUo_000001,chicken clucking,AV,False,False,False
A58nnmnhfUo_000001,chicken crowing,AV,False,False,False
A5RP_P_aFsk_000010,bird squawking,A,False,False,False
A5RP_P_aFsk_000010,child singing,V,False,False,False
A5RP_P_aFsk_000010,"child speech, kid speaking",AV,False,False,False
A5RP_P_aFsk_000010,eagle screaming,A,False,False,False
A5RP_P_aFsk_000010,"female speech, woman speaking",AV,False,False,False
A5RP_P_aFsk_000010,people babbling,AV,False,False,False
A5RP_P_aFsk_000010,playing piano,A,False,False,False
A68tYY9AA9Q_000030,airplane,AV,False,False,False
A69_hm6mMrU_000023,"child speech, kid speaking",AV,False,False,False
A69_hm6mMrU_000023,children shouting,AV,False,False,False
A69_hm6mMrU_000023,"male speech, man speaking",AV,False,False,False
A69_hm6mMrU_000023,people crowd,AV,False,False,False
A69_hm6mMrU_000023,playing volleyball,AV,False,False,False
A6PMpITUNMs_000133,female singing,AV,False,False,False
A6PMpITUNMs_000133,playing piano,A,False,False,False
A6PMpITUNMs_000133,singing choir,AV,False,False,False
A6PMpITUNMs_000180,female singing,AV,False,False,False
A6PMpITUNMs_000180,singing choir,AV,False,False,False
A6T7Pu4pL1M_000030,female singing,AV,False,False,False
A6T7Pu4pL1M_000030,singing choir,AV,False,False,False
A6_-Ji7bq5E_000337,eating with cutlery,AV,False,False,False
A6_-Ji7bq5E_000337,people eating,AV,False,False,False
A6_-Ji7bq5E_000337,people eating noodle,AV,False,False,False
A6_-Ji7bq5E_000337,people slurping,AV,False,False,False
A6p86Kp6tDE_000030,sea waves,AV,False,True,False
A6p86Kp6tDE_000030,thunder,AV,False,True,False
A7DQjMwCtI8_000270,car passing by,AV,False,False,False
A7DQjMwCtI8_000270,"engine accelerating, revving, vroom",AV,False,False,False
A7DQjMwCtI8_000270,"race car, auto racing",AV,False,False,False
A7DQjMwCtI8_000270,wind noise,A,False,False,False
A7Q9tTUxNO8_000189,"male speech, man speaking",AV,False,False,False
A7Q9tTUxNO8_000189,wind noise,A,False,False,False
A7jC_5YqD5k_000018,mouse clicking,AV,False,False,False
A7o-wmriwc8_000007,"bird chirping, tweeting",AV,False,False,False
A7o-wmriwc8_000007,wind noise,A,False,False,False
A7o-wmriwc8_000007,wind rustling leaves,AV,False,False,False
A7o-wmriwc8_000007,wood thrush calling,AV,False,False,False
A7pW5W-4snM_000150,vacuum cleaner cleaning floors,AV,False,False,False
A8L0mC1_Geg_000400,"bird chirping, tweeting",AV,False,False,False
A8L0mC1_Geg_000400,bird wings flapping,AV,False,False,False
A8gbOIvxvMA_000030,playing cello,AV,False,False,False
A8rklgn3N4A_000028,dog growling,AV,False,False,False
A91s78YZt-Y_000010,people babbling,A,False,False,True
A91s78YZt-Y_000010,people farting,AV,False,False,True
A9JSptUG5HU_000020,bird squawking,A,False,False,False
A9JSptUG5HU_000020,black capped chickadee calling,AV,False,False,False
A9JSptUG5HU_000020,crow cawing,A,False,False,False
A9JSptUG5HU_000020,wind noise,A,False,False,False
A9KMqwqLboE_000030,"engine accelerating, revving, vroom",AV,False,False,False
A9KMqwqLboE_000030,planing timber,A,False,False,False
A9KMqwqLboE_000030,reversing beeps,AV,False,False,False
A9KMqwqLboE_000030,skidding,AV,False,False,False
A9KMqwqLboE_000030,vacuum cleaner cleaning floors,A,False,False,False
A9n6gH2uS5U_000019,cat growling,AV,False,False,False
AA0Ekw6dlQo_000046,car engine starting,A,False,False,False
AA0Ekw6dlQo_000046,"male speech, man speaking",V,False,False,False
AA0Ekw6dlQo_000046,playing oboe,AV,False,False,False
AA0N8XMqx9s_000030,"rowboat, canoe, kayak rowing",AV,False,False,False
AA0N8XMqx9s_000030,sea waves,AV,False,False,False
AABgGgkXH94_000030,"female speech, woman speaking",A,False,False,True
AABgGgkXH94_000030,helicopter,AV,False,False,True
AABgGgkXH94_000030,"male speech, man speaking",A,False,False,True
AA_XVhso6IU_000244,disc scratching,AV,False,False,False
AA_XVhso6IU_000244,"playing violin, fiddle",AV,False,False,False
AAdciXShS1c_000019,parrot talking,AV,False,False,False
AAyqgdDOUYA_000020,fire truck siren,AV,False,False,False
ABCUrbSmLuo_000030,baby babbling,AV,False,False,False
ABCUrbSmLuo_000030,"child speech, kid speaking",AV,False,False,False
ABCUrbSmLuo_000030,people babbling,AV,False,False,False
ABCUrbSmLuo_000030,people sobbing,AV,False,False,False
ABH4iCT5Iik_000030,car passing by,V,False,False,True
ABH4iCT5Iik_000030,cricket chirping,A,False,False,True
ABH4iCT5Iik_000030,playing bass guitar,AV,False,False,True
ABH4iCT5Iik_000030,playing piano,AV,False,False,True
ABH4iCT5Iik_000030,playing ukulele,A,False,False,True
ABH4iCT5Iik_000030,singing choir,AV,False,False,True
ABH4iCT5Iik_000030,wind rustling leaves,A,False,False,True
ABL8jtrfZ3E_000167,playing tuning fork,A,False,False,False
ABL8jtrfZ3E_000167,stream burbling,A,False,False,False
ABNmO9SewG8_000030,"bee, wasp, etc. buzzing",AV,False,False,True
ABNmO9SewG8_000030,chopping wood,AV,False,False,True
ABNmO9SewG8_000030,"male speech, man speaking",AV,False,False,True
ABf_0EVfFR0_000040,"fly, housefly buzzing",A,False,False,False
ABf_0EVfFR0_000040,mosquito buzzing,A,False,False,False
ABf_0EVfFR0_000040,tap dancing,AV,False,False,False
ACIG-myn6uA_000106,"bird chirping, tweeting",A,False,False,False
ACIG-myn6uA_000106,dinosaurs bellowing,AV,False,False,False
ACWNRYsyMGk_000030,people finger snapping,AV,False,False,False
ACjLm_tKyu8_000060,electric grinder grinding,AV,False,False,False
ACjLm_tKyu8_000060,vacuum cleaner cleaning floors,AV,False,False,False
AD9ajeVpxxU_000266,"female speech, woman speaking",AV,False,False,True
AD9ajeVpxxU_000266,"male speech, man speaking",AV,False,False,True
AD9ajeVpxxU_000266,playing trumpet,AV,False,False,True
ADjyDcauxzM_000030,dog barking,AV,False,False,False
ADjyDcauxzM_000030,dog bow-wow,AV,False,False,False
ADjyDcauxzM_000030,dog growling,AV,False,False,False
AENNoAeote8_000059,car passing by,AV,False,False,False
AENNoAeote8_000059,"child speech, kid speaking",A,False,False,False
AENNoAeote8_000059,children shouting,AV,False,False,False
AENNoAeote8_000059,people crowd,AV,False,False,False
AENNoAeote8_000059,people marching,V,False,False,False
AENNoAeote8_000059,wind rustling leaves,A,False,False,False
AEwl00_Vv9s_000052,"bird chirping, tweeting",AV,False,False,False
AEwl00_Vv9s_000052,gibbon howling,AV,False,False,False
AEwl00_Vv9s_000052,wind noise,A,False,False,False
AF0CtMb81t8_000030,dog barking,AV,False,False,False
AF0CtMb81t8_000030,dog bow-wow,AV,False,False,False
AF0CtMb81t8_000030,dog growling,AV,False,False,False
AF0CtMb81t8_000030,"male speech, man speaking",A,False,False,False
AF7OSOdwhG8_000311,raining,AV,False,False,False
AF7OSOdwhG8_000311,wind noise,AV,False,False,False
AF7OSOdwhG8_000311,wind rustling leaves,AV,False,False,False
AFACjpDiMSQ_000041,chipmunk chirping,AV,False,False,False
AFACjpDiMSQ_000062,chipmunk chirping,AV,False,False,False
AFGcqc-gfiw_000030,printer printing,AV,False,False,False
AFJN5sQt1ec_000030,child singing,AV,False,False,False
AFJN5sQt1ec_000030,female singing,AV,False,False,False
AFJN5sQt1ec_000030,male singing,AV,False,False,False
AFJN5sQt1ec_000030,singing choir,AV,False,False,False
AFgdcQqt3PY_000010,dinosaurs bellowing,AV,False,False,False
AFgdcQqt3PY_000010,pig oinking,A,False,False,False
AFwtBviVhhM_000030,playing bass guitar,A,False,True,False
AFwtBviVhhM_000030,playing electric guitar,A,False,True,False
AFwtBviVhhM_000030,playing electronic organ,A,False,True,False
AG2YTG36nYg_000504,ocean burbling,AV,False,False,False
AG2YTG36nYg_000504,underwater bubbling,AV,False,False,False
AG7Zm7D4JIE_000030,"male speech, man speaking",AV,False,False,False
AG7Zm7D4JIE_000030,people belly laughing,AV,False,False,False
AGA3hiGZJCo_000000,"engine accelerating, revving, vroom",A,False,False,False
AGA3hiGZJCo_000000,fire truck siren,V,False,False,False
AGA3hiGZJCo_000000,helicopter,AV,False,False,False
AGA3hiGZJCo_000000,police car (siren),V,False,False,False
AGA3hiGZJCo_000000,wind rustling leaves,A,False,False,False
AGDQXlgdzhA_000285,sheep bleating,AV,False,False,False
AGTyP86x_Sc_000110,"male speech, man speaking",AV,False,False,False
AGTyP86x_Sc_000110,people battle cry,AV,False,False,False
AGTyP86x_Sc_000110,people crowd,AV,False,False,False
AGTyP86x_Sc_000110,people marching,AV,False,False,False
AGTyP86x_Sc_000110,people screaming,AV,False,False,False
AGTyP86x_Sc_000110,wind noise,A,False,False,False
AGoxtfIvAmo_000152,ripping paper,AV,False,False,False
AHIV0RMwnN8_000150,male singing,AV,False,False,False
AHIV0RMwnN8_000150,"male speech, man speaking",AV,False,False,False
AHIV0RMwnN8_000150,people shuffling,AV,False,False,False
AHIV0RMwnN8_000150,tap dancing,AV,False,False,False
AHIV0RMwnN8_000150,wind noise,A,False,False,False
AHIV0RMwnN8_000210,tap dancing,AV,False,False,False
AHIiNsAzgKo_000024,"bird chirping, tweeting",AV,False,False,False
AHPRhJ4u0ss_000027,bird squawking,AV,False,False,False
AHPRhJ4u0ss_000027,duck quacking,AV,False,False,False
AHPRhJ4u0ss_000027,"female speech, woman speaking",AV,False,False,False
AHPRhJ4u0ss_000027,"male speech, man speaking",AV,False,False,False
AHoWincIkzc_000030,"male speech, man speaking",AV,False,False,False
AHoWincIkzc_000030,people cheering,AV,False,False,False
AHoWincIkzc_000030,people clapping,A,False,False,False
AHoWincIkzc_000030,people crowd,AV,False,False,False
AHom7lBbtoY_000030,"railroad car, train wagon",AV,False,False,False
AHom7lBbtoY_000030,train horning,AV,False,False,False
AHom7lBbtoY_000030,train wheels squealing,AV,False,False,False
AHom7lBbtoY_000030,wind rustling leaves,A,False,False,False
AI-nr0guriE_000093,raining,AV,False,False,False
AI-nr0guriE_000093,splashing water,AV,False,False,False
AI-nr0guriE_000093,spraying water,AV,False,False,False
AI-nr0guriE_000093,waterfall burbling,AV,False,False,False
AI7xMI4BJ8s_000143,"male speech, man speaking",A,False,False,False
AI7xMI4BJ8s_000143,spraying water,AV,False,False,False
AIDJFkDURPY_000030,lawn mowing,AV,False,False,False
AIDJFkDURPY_000030,"male speech, man speaking",AV,False,False,False
AIDJFkDURPY_000030,tractor digging,AV,False,False,False
AIVt3e5EVtc_000070,people coughing,AV,False,False,True
AIuayXjDos8_000130,"male speech, man speaking",AV,False,False,False
AIuayXjDos8_000130,playing ukulele,AV,False,False,False
AJ2_gn8V2fo_000030,basketball bounce,AV,False,False,False
AJ2_gn8V2fo_000030,"male speech, man speaking",AV,False,False,False
AJNOn6GBymE_000030,printer printing,AV,False,False,False
AJRD-zU2Akw_000000,fireworks banging,AV,False,False,False
AJRD-zU2Akw_000000,footsteps on snow,AV,False,False,False
AJRD-zU2Akw_000000,lighting firecrackers,AV,False,False,False
AJVSqnsBf70_000080,chopping food,AV,False,False,False
AJVSqnsBf70_000080,eating with cutlery,AV,False,False,False
AJVSqnsBf70_000080,people eating,AV,False,False,False
AJVSqnsBf70_000080,sharpen knife,A,False,False,False
AJY56V2Iul4_000510,"female speech, woman speaking",AV,False,False,False
AJY56V2Iul4_000510,waterfall burbling,A,False,False,False
AJttSbZwVew_000030,"bird chirping, tweeting",AV,False,False,False
AJttSbZwVew_000030,car engine starting,AV,False,False,False
AJttSbZwVew_000030,driving motorcycle,AV,False,False,False
AK0kZUDk294_000002,"female speech, woman speaking",AV,False,False,False
AK0kZUDk294_000002,"male speech, man speaking",AV,False,False,False
AK0kZUDk294_000002,"railroad car, train wagon",AV,False,False,False
AK0kZUDk294_000002,"subway, metro, underground",AV,False,False,False
AK_xkz5nfIM_000089,"female speech, woman speaking",AV,False,False,False
AK_xkz5nfIM_000089,lip smacking,AV,False,False,False
AK_xkz5nfIM_000089,people whispering,AV,False,False,False
AKdT8WAIGmk_000030,basketball bounce,AV,False,False,False
AKdT8WAIGmk_000030,"male speech, man speaking",A,False,False,False
AKdT8WAIGmk_000030,people crowd,AV,False,False,False
AKdT8WAIGmk_000030,wind noise,A,False,False,False
AKjcrEsYykE_000340,hair dryer drying,AV,False,False,True
AKjcrEsYykE_000340,"male speech, man speaking",A,False,False,True
AKjcrEsYykE_000340,sliding door,A,False,False,True
AKjcrEsYykE_000340,vacuum cleaner cleaning floors,AV,False,False,True
AKmkhvb9shk_000000,baltimore oriole calling,AV,False,False,False
AKmkhvb9shk_000000,"bird chirping, tweeting",AV,False,False,False
AKxHQn994OI_000140,skateboarding,AV,False,False,False
AKxm4V3OylU_000030,lions growling,A,False,True,False
AKxm4V3OylU_000030,lions roaring,A,False,True,False
AL7eCaqpzLk_000569,splashing water,AV,False,False,False
AL7eCaqpzLk_000569,striking pool,AV,False,False,False
AL7eCaqpzLk_000569,swimming,AV,False,False,False
AL7eCaqpzLk_000569,underwater bubbling,AV,False,False,False
ALU-1AILj1c_000220,playing banjo,AV,False,False,False
ALU-1AILj1c_000220,playing sitar,AV,False,False,False
ALcCb2HJmG8_000070,male singing,AV,False,False,False
ALcCb2HJmG8_000070,rapping,AV,False,False,False
ALtDtYnWFuo_000030,male singing,AV,False,False,False
ALtDtYnWFuo_000030,people crowd,V,False,False,False
ALtDtYnWFuo_000030,playing acoustic guitar,AV,False,False,False
ALtDtYnWFuo_000030,playing double bass,AV,False,False,False
ALtDtYnWFuo_000030,playing snare drum,AV,False,False,False
ALxn5-2bVyI_000030,"bird chirping, tweeting",A,False,True,False
AM3p_hpT-0o_000015,bird squawking,AV,False,False,False
AM3p_hpT-0o_000015,cap gun shooting,AV,False,False,False
AM3p_hpT-0o_000015,cat caterwauling,A,False,False,False
AM3p_hpT-0o_000015,cat meowing,AV,False,False,False
AM3p_hpT-0o_000015,crow cawing,AV,False,False,False
AM3p_hpT-0o_000015,firing muskets,AV,False,False,False
AM3p_hpT-0o_000015,"male speech, man speaking",AV,False,False,False
AMLJZImQ5Xk_000030,"female speech, woman speaking",A,False,False,False
AMLJZImQ5Xk_000030,"male speech, man speaking",A,False,False,False
AMLJZImQ5Xk_000030,mouse squeaking,AV,False,False,False
AMLJZImQ5Xk_000030,people giggling,A,False,False,False
AMLvdc8Dbq4_000170,"male speech, man speaking",A,False,False,False
AMLvdc8Dbq4_000170,playing clarinet,AV,False,False,False
AMvZ3ANXNW0_000320,"railroad car, train wagon",AV,False,False,False
AMvZ3ANXNW0_000320,train horning,AV,False,False,False
AMvZ3ANXNW0_000320,train wheels squealing,AV,False,False,False
AMvZ3ANXNW0_000320,train whistling,AV,False,False,False
AMxnCzC33lo_000070,turkey gobbling,AV,False,False,False
AN60q9nSnMk_000030,people belly laughing,A,False,False,True
AN60q9nSnMk_000030,people crowd,A,False,False,True
AN60q9nSnMk_000030,people sneezing,AV,False,False,True
AN60q9nSnMk_000030,people sniggering,A,False,False,True
ANMQ_fFwRl8_000015,elephant trumpeting,A,False,True,False
ANPjV_rudog_000030,"male speech, man speaking",A,False,False,False
ANPjV_rudog_000030,skateboarding,AV,False,False,False
ANXFvn9bRN4_000049,plastic bottle crushing,AV,False,False,False
ANXFvn9bRN4_000063,ferret dooking,V,False,False,False
ANxHyEeVnV8_000026,barn swallow calling,AV,False,False,False
ANxHyEeVnV8_000026,"bird chirping, tweeting",AV,False,False,False
ANxHyEeVnV8_000026,car passing by,A,False,False,False
ANxHyEeVnV8_000026,"engine accelerating, revving, vroom",A,False,False,False
AO-plgsoaoQ_000194,"female speech, woman speaking",A,False,False,False
AO-plgsoaoQ_000194,"male speech, man speaking",A,False,False,False
AO-plgsoaoQ_000194,people crowd,AV,False,False,False
AO-plgsoaoQ_000194,people screaming,AV,False,False,False
AO-plgsoaoQ_000194,roller coaster running,AV,False,False,False
AO4Rp4DQXCw_000358,beat boxing,V,False,False,False
AO4Rp4DQXCw_000358,cell phone buzzing,AV,False,False,False
AO4Rp4DQXCw_000358,playing flute,A,False,False,False
AO4Rp4DQXCw_000358,telephone bell ringing,AV,False,False,False
AOKeCClythw_000000,"child speech, kid speaking",AV,False,False,False
AOKeCClythw_000000,"female speech, woman speaking",AV,False,False,False
AOKeCClythw_000000,people belly laughing,AV,False,False,False
AOwwp601QZw_000130,lawn mowing,AV,False,False,False
AOwwp601QZw_000130,wind rustling leaves,A,False,False,False
APag9oaOG_w_000674,people eating,AV,False,False,False
APag9oaOG_w_000674,people slurping,AV,False,False,False
APd9MpjVRRU_000030,bouncing on trampoline,AV,False,False,True
APd9MpjVRRU_000030,"male speech, man speaking",AV,False,False,True
APqRQ4_NLcY_000013,"bird chirping, tweeting",AV,False,False,False
APqRQ4_NLcY_000013,black capped chickadee calling,AV,False,False,False
APqRQ4_NLcY_000013,wood thrush calling,A,False,False,False
AQ3TnlK8dS8_000584,lathe spinning,AV,False,False,False
AR6GMOzCjRE_000190,orchestra,AV,False,False,False
AR6GMOzCjRE_000190,playing bugle,AV,False,False,False
AR6GMOzCjRE_000190,playing clarinet,AV,False,False,False
AR6GMOzCjRE_000190,playing cornet,AV,False,False,False
AR6GMOzCjRE_000190,playing flute,AV,False,False,False
AR6GMOzCjRE_000190,playing saxophone,AV,False,False,False
AR6GMOzCjRE_000190,playing snare drum,A,False,False,False
AR6GMOzCjRE_000190,playing steelpan,A,False,False,False
AR6GMOzCjRE_000190,playing timpani,A,False,False,False
AR6GMOzCjRE_000190,playing trombone,AV,False,False,False
AR6GMOzCjRE_000190,playing trumpet,AV,False,False,False
AR6GMOzCjRE_000190,playing tympani,A,False,False,False
ARCyuCLGlmc_000030,electric grinder grinding,A,False,False,False
ARCyuCLGlmc_000030,"male speech, man speaking",A,False,False,False
ARCyuCLGlmc_000030,"motorboat, speedboat acceleration",AV,False,False,False
ARCyuCLGlmc_000030,ocean burbling,AV,False,False,False
ARCyuCLGlmc_000030,sea waves,AV,False,False,False
ARfWAetq5XE_000010,"male speech, man speaking",A,False,False,False
ARwWMdPY3Hw_000029,"bird chirping, tweeting",AV,False,False,False
ARwWMdPY3Hw_000029,bird wings flapping,AV,False,False,False
AS0PySOANPo_000130,"male speech, man speaking",A,False,False,False
AS0PySOANPo_000130,"motorboat, speedboat acceleration",AV,False,False,False
AS0PySOANPo_000130,police car (siren),A,False,False,False
AS0PySOANPo_000130,sea waves,AV,False,False,False
AS0PySOANPo_000130,sloshing water,AV,False,False,False
AS0PySOANPo_000130,wind noise,A,False,False,False
ASUgGJpwlMs_000029,coyote howling,AV,False,False,False
AS_f4Rn-hAc_000007,"bird chirping, tweeting",AV,False,False,False
AS_f4Rn-hAc_000007,bird squawking,AV,False,False,False
AS_f4Rn-hAc_000007,magpie calling,AV,False,False,False
AScmP_vDPhs_000001,"bird chirping, tweeting",AV,False,True,False
AScmP_vDPhs_000001,cuckoo bird calling,AV,False,True,False
AScmP_vDPhs_000001,mynah bird singing,AV,False,True,False
ATAL-_Dblvg_000000,"male speech, man speaking",A,False,False,False
ATAL-_Dblvg_000000,playing harmonica,V,False,False,False
ATAL-_Dblvg_000000,skateboarding,AV,False,False,False
ATYQeoKUFeU_000039,"male speech, man speaking",AV,False,False,False
ATYQeoKUFeU_000039,playing bongo,AV,False,False,False
ATYQeoKUFeU_000039,playing djembe,AV,False,False,False
ATnl-fq5nAk_000030,playing acoustic guitar,AV,False,False,False
AUXS8zwFV0k_000030,car passing by,AV,False,False,True
AUXS8zwFV0k_000030,"male speech, man speaking",AV,False,False,True
AUbQtsMg0uk_000030,ocean burbling,AV,False,False,False
AUbQtsMg0uk_000030,sea waves,AV,False,False,False
AUbQtsMg0uk_000030,splashing water,AV,False,False,False
AVYuega54og_000188,foghorn,AV,False,False,False
AVYuega54og_000188,sea waves,V,False,False,False
AVYuega54og_000188,"vehicle horn, car horn, honking",AV,False,False,False
AVeChue2AMQ_000010,"child speech, kid speaking",AV,False,False,True
AVeChue2AMQ_000010,"female speech, woman speaking",AV,False,False,True
AVeChue2AMQ_000010,splashing water,A,False,False,True
AVmJF1uaRuE_000030,male singing,AV,False,False,False
AVmJF1uaRuE_000030,playing sitar,AV,False,False,False
AVodlWZShRc_000030,people clapping,AV,False,False,False
AVodlWZShRc_000030,singing choir,AV,False,False,False
AW5bJHRY30A_000030,"male speech, man speaking",AV,False,False,False
AW5bJHRY30A_000030,people whispering,AV,False,False,False
AWcZq1PRcII_000020,bird squawking,AV,False,False,False
AWcZq1PRcII_000020,goose honking,AV,False,False,False
AWdrtR8qXYs_000260,car engine starting,V,False,False,False
AWdrtR8qXYs_000260,orchestra,AV,False,False,False
AWdrtR8qXYs_000260,people clapping,AV,False,False,False
AWdrtR8qXYs_000260,playing cello,AV,False,False,False
AWdrtR8qXYs_000260,playing piano,AV,False,False,False
AWdrtR8qXYs_000260,"playing violin, fiddle",AV,False,False,False
AWet9qFT15M_000079,bird squawking,A,False,False,False
AWet9qFT15M_000079,"pigeon, dove cooing",AV,False,False,False
AWjnZX_5v-4_000034,chopping food,AV,False,False,False
AWjnZX_5v-4_000034,"female speech, woman speaking",A,False,False,False
AX56NcvOf8w_000273,car engine idling,AV,False,False,True
AX56NcvOf8w_000273,"male speech, man speaking",A,False,False,True
AXOtscWe2FQ_000000,wind noise,A,False,False,False
AXyXqY3Jopw_000018,people nose blowing,AV,False,True,False
AY0jDdFbBZQ_000025,using sewing machines,AV,False,False,False
AY2h_JWPtao_000030,"male speech, man speaking",A,False,False,False
AY2h_JWPtao_000030,using sewing machines,AV,False,False,False
AYf9HocxFdk_000054,"male speech, man speaking",A,False,False,True
AYf9HocxFdk_000054,playing darts,AV,False,False,True
AYhduTuI_zM_000102,"male speech, man speaking",AV,False,False,False
AYhduTuI_zM_000102,orchestra,AV,False,False,False
AYhduTuI_zM_000102,playing flute,AV,False,False,False
AYhduTuI_zM_000102,playing piano,AV,False,False,False
AYvYTvCG0Cw_000004,"male speech, man speaking",AV,False,False,False
AYvYTvCG0Cw_000004,people cheering,AV,False,False,False
AYvYTvCG0Cw_000004,people crowd,AV,False,False,False
AYvYTvCG0Cw_000004,people slapping,AV,False,False,False
AZRLLHGEGBI_000000,whale calling,A,False,True,True
AZfD5KrH5d8_000030,playing harp,AV,False,False,False
AZfD5KrH5d8_000030,"playing violin, fiddle",AV,False,False,False
A_0xhMEZ1Cg_000030,playing french horn,AV,False,False,False
A_0xhMEZ1Cg_000030,playing trumpet,AV,False,False,False
A_JPcBwYGmo_000030,cricket chirping,AV,False,False,False
A_JPcBwYGmo_000030,"male speech, man speaking",AV,False,False,False
A_JPcBwYGmo_000030,people screaming,AV,False,False,False
A_JPcBwYGmo_000030,people sobbing,AV,False,False,False
A_oDbD4CiR4_000085,male singing,A,False,True,True
A_oDbD4CiR4_000085,metronome,A,False,True,True
A_uldWErog4_000040,"female speech, woman speaking",A,False,False,False
A_uldWErog4_000040,male singing,A,False,False,False
A_uldWErog4_000040,people crowd,V,False,False,False
A_uldWErog4_000040,playing timbales,AV,False,False,False
A_uldWErog4_000040,playing trumpet,AV,False,False,False
A_uldWErog4_000040,singing choir,AV,False,False,False
AaWkG1mi-Hc_000069,"bee, wasp, etc. buzzing",AV,False,False,False
AaWkG1mi-Hc_000069,"bird chirping, tweeting",A,False,False,False
AaWkG1mi-Hc_000069,"fly, housefly buzzing",A,False,False,False
AaWkG1mi-Hc_000069,wind noise,A,False,False,False
AahgXCrU1ZQ_000470,chainsawing trees,AV,False,False,True
AahgXCrU1ZQ_000470,driving motorcycle,AV,False,False,True
AahgXCrU1ZQ_000470,"engine accelerating, revving, vroom",AV,False,False,True
AahgXCrU1ZQ_000470,"male speech, man speaking",A,False,False,True
